userCode;session;Alertness;GoNoGo;sGoNoGo;sDividedAttention_sens;sDividedAttention_bias;DividedAttention;OperationSpan;OperationSpan_calc;NBack;sNBack_sens;sNBack_bias;RWT_Version;RWT;Wellbeing;TrainingMotivation;Group
w0hsp;13;0.291679161;0.25578028;1;4.038361927;2;1.52471851;0.719047619;0.95;0.715136925;2.507379506;-0.35574816;P;9;97.53;96.88;PASV
w0hsp;15;0.291842767;0.250246286;1;5.076423035;-1;1.36213354;0.704464286;0.897916667;0.609900852;3.496507561;0.138815868;R;12;97.66;96.48;PASV
w0hsp;16;0.275666186;0.259282437;1;4.068782524;2;1.052983674;0.616369048;0.954166667;0.736929258;2.596714866;0.751813727;S;11;96.09;98.83;PASV
w0hsp;18;0.256176054;0.290284824;1;4.680415078;3;1.48932935;0.747321429;0.803869048;0.587963169;3.916502752;0.768667309;K;13;96.61;97.4;PASV
w0hsp;21;0.281689273;0.276646217;1;5.207297968;1;1.266251683;0.629761905;0.90625;0.585111856;3.084131576;0.694767928;P;8;97.27;96.74;PASV
w0hsp;23;0.267967507;0.275146643;1;5.272315564;0;1.255271925;0.912202381;0.979166667;0.59674263;3.64631984;0.633575853;R;12;50;98.31;PASV
w0hsp;25;0.259654096;0.289723963;1;8.053569169;1;1.417325881;0.805952381;0.95;0.5347173;4.066173685;0.42364893;S;11;50;98.7;PASV
w0hsp;27;0.267418214;0.270116782;1;3.164067588;-7;1.358352693;0.75297619;0.891666667;0.692862715;3.08190997;1.540954985;K;10;50;50;PASV
w0hsp;29;0.272770933;0.26767407;1;8.02125618;0;1.311407566;0.717261905;0.904166667;0.550055926;5.279134547;0.442342696;P;4;97.53;100;PASV
w0hsp;31;0.32323208;0.284846544;1;7.985143931;0;1.338998213;0.70297619;0.842559524;0.597437235;5.80814249;0.706846668;R;10;100;98.31;PASV
w0hsp;33;0.265532962;0.271591936;1;6.931146232;0;1.327712867;0.654761905;0.894642857;0.581726074;4.458215773;1.381810026;S;12;100;100;PASV
w0hsp;35;0.265593818;0.259506914;1;7.006393249;2;1.477826959;0.748214286;0.91547619;0.628338432;2.89746902;0.601436649;K;15;99.74;100;PASV
w0hsp;36;0.287426776;0.361780572;0.909090909;5.860152911;-2;1.244890594;0.703571429;0.975;0.543844478;8.094683649;0.680045994;P;10;50;97.92;PASV
w0hsp;39;0.267930874;0.290190053;1;5.72218356;3;1.402854378;0.730654762;0.779166667;0.508777032;5.279134547;0.442342696;R;10;100;100;PASV
w0hsp;41;0.264444258;0.282559844;1;4.95950907;-1;1.492841683;0.77202381;0.939285714;0.503030495;4.066173685;0.42364893;S;12;93.49;95.7;PASV
w0hsp;45;0.254938109;0.275963133;1;7.041994754;-1;1.419653188;0.838392857;0.875;0.575780804;5.916971886;1.768901876;P;10;91.54;100;PASV
w0hsp;46;0.289237335;0.283620507;1;6.246494287;-2;1.429857731;0.651190476;0.908035714;0.518274128;5.220355825;1.00074;R;9;97.4;96.09;PASV
w0hsp;47;0.264284328;0.304997904;1;4.910200897;0;1.328273839;0.845238095;0.919642857;0.696743202;3.304033633;0.804718956;R;12;96.74;96.74;PASV
w0hsp;50;0.26490524;0.297139081;0.846153846;5.783825182;0;1.447183258;0.754761905;1;0.441744069;6.924612396;1.265081621;K;13;100;99.35;PASV
w0hsp;52;0.293495008;0.338562679;1;5.860152911;0;1.454726708;0.766071429;0.799702381;0.524212685;3.916502752;0.768667309;K;10;97.66;100;PASV
w0hsp;53;0.295856996;0.364675432;1;4.033650494;-6;1.557811567;0.843452381;0.888392857;0.596686527;4.80050198;1.210666923;S;10;96.61;99.48;PASV
w0hsp;56;0.310784527;0.323491096;1;8.108021221;0;1.323322916;0.901785714;0.897916667;0.422009369;6.924612396;1.265081621;R;10;100;100;PASV
w0hsp;57;0.261365848;0.299088907;0.9375;6.447939576;1;1.283180606;0.760119048;0.979166667;0.496206504;6.924612396;1.265081621;S;10;100;100;PASV
w0hsp;58;0.253699643;0.271003604;1;6.824011286;-1;1.437060595;0.839285714;0.930059524;0.516444802;3.879181899;1.671326963;S;9;100;100;PASV
ww9r9;1;0.324169867;0.36074986;0.888888889;8.204398418;0;0.986656756;0.576714192;0.885876969;0.986931464;3.239755226;0.430293546;S;11;NA;NA;LANG
ww9r9;3;0.329836173;0.409773196;0.933333333;8.082402254;0;0.949219691;0.760447621;0.996910668;0.890573536;2.456735773;1.228367886;K;11;92.06;95.83;LANG
ww9r9;5;0.326988779;0.465664353;1;6.931146232;0;0.93300616;0.634857682;0.920711071;0.677300085;3.64631984;0.633575853;P;5;95.83;95.18;LANG
ww9r9;6;0.322639218;0.438591682;1;8.082402254;1;0.859501878;0.846499987;0.970785092;0.760054612;4.271494037;0.946162951;R;10;88.28;90.63;LANG
ww9r9;8;0.347693937;0.405719572;1;5.207297968;-1;1.095314041;0.814880952;0.96875;0.874071231;6.094214515;-0.320188572;S;10;81.12;88.67;LANG
ww9r9;10;0.314801004;0.356475264;0.888888889;8.082402254;0;0.80693846;0.679464286;0.950892857;0.876360118;4.924143263;0.264847054;K;13;86.72;94.53;LANG
ww9r9;14;0.348999032;0.436830497;0.909090909;8.19450551;0;0.909968719;0.827678571;1;0.934762557;4.336356598;0.558740386;P;8;29.43;77.34;LANG
ww9r9;16;0.317832419;0.415831313;1;8.130647968;0;0.846588719;0.918452381;1;0.935658327;5.80814249;0.706846668;R;11;43.75;93.88;LANG
ww9r9;18;0.301238741;0.387105806;1;7.944846711;0;0.932518431;0.932142857;1;0.880649292;5.279134547;0.442342696;S;12;50;52.73;LANG
ww9r9;20;0.339931164;0.331393123;1;7.025538315;-1;0.805015757;0.765178571;1;0.735288668;5.220355825;1.00074;K;12;75.78;95.31;LANG
ww9r9;22;0.330993825;0.296864653;1;8.108021221;0;0.800129795;0.900595238;0.894642857;0.959916757;4.924143263;0.264847054;P;13;52.73;91.02;LANG
ww9r9;24;0.340470927;0.365466833;1;6.779543048;-1;0.72791825;0.781547619;0.975;0.840847401;5.279134547;0.442342696;R;10;58.59;93.1;LANG
ww9r9;26;0.315502499;0.326576809;1;7.006393249;-1;0.789464292;0.731845238;1;0.825658603;3.916502752;0.768667309;S;13;79.04;94.01;LANG
ww9r9;28;0.305222972;0.323523521;1;8.108021221;0;0.74419874;0.836904762;0.8875;0.961329755;4.924143263;0.264847054;K;13;81.12;93.62;LANG
ww9r9;30;0.298241471;0.331415594;1;8.150467912;0;0.83269721;0.748214286;0.979166667;0.880871296;6.978213743;0.121811041;P;11;91.28;93.62;LANG
ww9r9;32;0.319691462;0.326790285;1;8.053569169;0;0.814683954;0.735714286;1;0.879420317;6.978213743;0.121811041;R;11;87.89;94.4;LANG
ww9r9;34;0.316052999;0.339916303;1;8.150467912;0;0.778651635;0.586607143;0.933333333;0.859782813;4.924143263;0.264847054;S;14;89.06;92.06;LANG
ww9r9;36;0.317955928;0.354730454;1;8.053569169;0;0.828359856;0.659821429;0.975;0.916542729;4.691347882;0.736236029;K;13;92.06;91.54;LANG
ww9r9;38;0.315492843;0.357559403;1;8.082402254;0;0.732487114;0.723511905;1;1.082944003;4.271494037;0.946162951;P;9;90.63;91.93;LANG
ww9r9;40;0.301935264;0.28362004;1;8.108021221;0;0.769547814;0.827678571;0.982142857;1.086061597;5.220355825;1.00074;R;12;100;92.19;LANG
ww9r9;42;0.286821004;0.295826785;1;8.082402254;0;0.680177927;0.726785714;1;0.994659167;6.924612396;1.265081621;S;13;88.15;89.58;LANG
ww9r9;44;0.294276172;0.330225499;1;7.006393249;-1;0.750877023;0.737797619;1;1.163706462;5.220355825;1.00074;K;12;69.79;80.21;LANG
ww9r9;46;0.286986087;0.289411375;1;7.944846711;0;0.724473068;0.653571429;1;0.955442389;6.336825731;1.558974953;P;10;90.63;93.75;LANG
ww9r9;48;0.288159847;0.313475593;1;5.881463652;-1;0.780510044;0.800892857;0.979166667;1.029198555;6.924612396;1.265081621;R;11;91.28;91.93;LANG
ww9r9;52;0.313699356;0.304347351;1;8.150467912;0;0.848652079;0.792261905;1;1.221111514;4.271494037;0.946162951;K;12;94.4;93.36;LANG
ww9r9;54;0.266734099;0.312725067;1;7.041994754;-1;0.708566297;0.873809524;0.925892857;0.958985871;3.64631984;0.633575853;P;12;83.72;88.41;LANG
ww9r9;56;0.292318583;0.300224694;1;8.02125618;0;0.733003721;0.820535714;0.982142857;1.28310889;3.846271628;0.313697901;R;13;75.26;75;LANG
ww9r9;58;0.314267925;0.303039869;1;7.055887886;-1;0.705553438;0.854761905;0.975;0.952418393;6.4492058;-0.14269293;S;14;85.94;87.24;LANG
ww9r9;60;0.280941672;0.303179221;1;8.02125618;0;0.682202846;0.77172619;0.975;0.969616499;8.094683649;0.680045994;K;12;91.67;93.1;LANG
ww9r9;62;0.292913224;0.3091913;1;7.944846711;1;0.758382273;0.866369048;0.982142857;1.039214424;6.978213743;0.121811041;P;12;91.28;91.93;LANG
ww9r9;63;0.287587004;0.28203806;0.916666667;8.150467912;0;0.718420869;0.900595238;1;1.08602223;8.094683649;0.680045994;R;14;92.06;93.75;LANG
wwnfk;1;0.481452342;0.469391041;0.666666667;4.104894773;3;1.374782978;0.400673126;0.710256643;0.862196859;3.80666249;-0.293893332;S;9;NA;NA;PASV
wwnfk;2;0.363626565;0.319161924;0.941176471;4.46918681;-2;1.25302009;0.400673126;0.875010613;0.869226436;4.691347882;0.736236029;K;11;65.23;60.55;PASV
wwnfk;3;0.399524865;0.337324805;0.9;4.762173935;-2;1.232284684;0.53572294;0.824317084;0.755060554;3.574216546;0.939810413;K;9;71.74;62.63;PASV
wwnfk;6;0.387466056;0.314432825;0.875;6.329720906;4;1.219510943;0.527778833;0.921479681;0.621407066;1.887069649;0.943534825;R;11;74.48;75.39;PASV
wwnfk;9;0.37033436;0.307606247;1;6.246494287;12;1.001595191;0.692857143;0.943452381;0.675794999;2.734367509;0.519885894;S;12;78.65;81.25;PASV
wwnfk;10;0.414967142;0.323194265;0.928571429;4.570118548;-1;1.197467119;0.576190476;0.775892857;0.580592962;5.279134547;0.442342696;K;11;100;78.91;PASV
wwnfk;12;0.423589838;0.281132357;1;6.487684018;4;1.154349706;0.6;0.875595238;0.486422279;4.691347882;0.736236029;P;10;95.7;86.2;PASV
wwnfk;14;0.388097593;0.308521935;1;4.532599493;1;1.108326928;0.641964286;0.954166667;0.469512873;8.094683649;0.680045994;R;5;93.36;95.57;PASV
wwnfk;17;0.393474936;0.295167685;0.833333333;6.329720906;1;1.172570422;0.572916667;0.94375;0.504128555;5.279134547;0.442342696;S;13;39.58;70.96;PASV
wwnfk;18;0.385112958;0.294943228;1;4.439958559;-3;1.183424985;0.64077381;0.94375;0.551360136;6.978213743;0.121811041;K;14;31.77;66.28;PASV
wwnfk;20;0.413051324;0.307712186;0.916666667;6.003887067;0;1.032169805;0.502083333;0.947916667;0.600084213;6.978213743;0.121811041;P;15;38.67;34.38;PASV
wwnfk;22;0.388646466;0.301706141;1;7.025538315;-1;1.033619187;0.672619048;0.911309524;0.560362064;5.279134547;0.442342696;R;11;61.33;62.63;PASV
wwnfk;30;0.394381433;0.309492005;1;7.025538315;1;1.096305771;0.575297619;0.975;0.45264348;6.978213743;0.121811041;R;13;37.24;43.36;PASV
wwnfk;32;0.380376245;0.296509054;0.909090909;5.930728312;3;1.042077558;0.643154762;0.916666667;0.483890915;6.978213743;0.121811041;S;10;76.3;91.41;PASV
wwnfk;33;0.377392965;0.300156572;1;5.881463652;-1;0.94368384;0.517261905;0.902083333;0.427142243;5.279134547;0.442342696;S;11;87.89;96.88;PASV
wwnfk;34;0.383350849;0.295019883;1;6.469250317;4;1.003225839;0.500595238;0.979166667;0.548445572;4.691347882;0.736236029;K;13;88.15;100;PASV
wwnfk;35;0.408627806;NA;NA;7.055887886;-1;1.066242586;0.69375;0.982142857;0.566667703;5.80814249;0.706846668;K;15;NA;NA;PASV
wwnfk;37;0.430926255;0.301537712;1;5.226235313;8;1.160727262;0.644940476;0.961309524;0.787207762;4.691347882;0.736236029;P;11;57.42;40.1;PASV
wwnfk;39;0.373756511;0.290227032;1;6.899387029;3;0.981999487;0.579464286;0.982142857;0.603598458;6.4492058;-0.14269293;R;15;31.51;58.33;PASV
wwnfk;42;0.378294768;0.299065701;1;6.395929155;0;1.167518377;0.516666667;0.902083333;0.71892179;5.279134547;0.442342696;P;12;30.08;42.19;PASV
wwnfk;43;0.383337123;0.325173855;1;6.863803391;2;0.964043438;0.648214286;0.982142857;0.54348676;5.80814249;0.706846668;P;13;29.95;35.55;PASV
wwnfk;44;0.371419319;0.308550358;1;6.959398512;1;1.10154507;0.540178571;0.932142857;0.603688478;3.628453676;1.267683132;R;13;56.9;72.01;PASV
wwnfk;45;0.40458121;0.339889306;1;8.130647968;1;1.22006179;0.648214286;0.867559524;0.747541462;6.4492058;-0.14269293;NA;NA;63.15;57.68;PASV
wwnfk;46;0.366008611;0.328528881;1;6.899387029;-1;0.907046691;0.850595238;0.925892857;0.594093819;4.924143263;0.264847054;NA;NA;70.18;64.45;PASV
wwnfk;47;0.379290326;0.298385991;1;5.806806931;3;0.96914191;0.538690476;0.870535714;0.618974618;6.978213743;0.121811041;R;11;80.86;89.97;PASV
wwnfk;48;0.361865095;0.296506458;1;8.150467912;0;0.948531888;0.491964286;0.895833333;0.558719543;6.094214515;-0.320188572;S;12;85.81;90.76;PASV
wwnfk;49;0.374411753;0.301416305;1;6.329720906;5;1.0266532;0.741071429;1;0.566126756;5.220355825;1.00074;K;12;68.23;84.64;PASV
wwnfk;50;0.370784266;0.303517628;1;8.053569169;0;1.054624955;0.570833333;0.982142857;0.569794236;5.80814249;0.706846668;K;13;35.03;39.19;PASV
wwnfk;55;0.383907935;0.303847816;1;6.329720906;4;1.104613647;0.618452381;1;0.497300963;5.279134547;0.442342696;R;11;93.1;93.23;PASV
wwnfk;56;0.407740379;0.33308901;1;7.849713758;2;1.351994262;0.549107143;0.94375;0.450879009;5.279134547;0.442342696;S;15;72.14;80.38;PASV
xp0uv;1;0.39261181;0.391554875;0.315789474;0.248311423;-20;0.853068476;0.740983748;0.987898456;0.817340852;0.927464032;-1.733492561;S;13;NA;NA;LANG
xp0uv;3;0.379229283;0.354341745;0.363636364;4.910200897;-1;1.197029379;0.849643308;0.987898456;1.320634454;0.845151361;0.154311694;K;13;76.56;89.84;LANG
xp0uv;5;0.366083818;NA;NA;6.395929155;4;1.109139231;0.824418767;0.88764427;NA;0.127682036;-0.204422969;P;10;73.44;78.39;LANG
xp0uv;6;0.360191992;0.583497286;0.6;4.490299572;-1;1.138597335;0.872927499;0.964762874;NA;0.464623523;0.500575748;R;14;78.26;93.75;LANG
xp0uv;8;0.361462018;0.420495007;0.692307692;7.944846711;2;1.171498044;0.823809524;0.975;1.134397248;3.659609072;0.220366623;S;14;69.27;87.24;LANG
xp0uv;10;0.36143188;0.466835022;0.222222222;8.167635715;1;0.9012925;0.879761905;0.982142857;0.909146374;2.459344612;0.040088239;K;17;60.81;63.8;LANG
xp0uv;16;0.412062867;0.397895066;0.833333333;4.181201606;-3;1.068407218;0.738988095;0.927083333;1.006310738;3.095166171;-0.649641492;R;13;50;86.2;LANG
xp0uv;18;0.387416525;0.53344962;0.571428571;8.150467912;0;0.882709351;0.756845238;0.961309524;0.954111516;2.433613355;0.670262971;S;15;89.58;76.17;LANG
xp0uv;20;0.440836368;0.491917968;0.4;4.762173935;-3;1.036938341;0.644940476;0.958333333;1.069233087;4.247395737;-0.073526709;K;14;24.48;69.14;LANG
xp0uv;22;0.42574771;0.45437935;0.727272727;4.591071262;-4;0.942368014;0.7875;0.94375;0.959729493;2.984803203;-0.117036311;P;10;59.64;50;LANG
xp0uv;24;0.453081429;0.448090762;0.5;5.612722509;-4;0.841769127;0.795238095;0.975;1.261047178;2.783377422;0.845145005;R;12;32.94;50;LANG
xp0uv;26;0.417940353;0.438567591;0.833333333;8.182279739;0;0.918626536;0.85297619;0.961309524;0.972208844;3.084131576;0.694767928;S;14;74.87;76.17;LANG
xp0uv;28;0.387775342;0.398161441;0.571428571;8.19450551;1;1.09453434;0.904761905;1;0.940828641;2.155981619;0.531447103;K;15;50;50;LANG
xp0uv;30;0.378781586;0.3835482;0.285714286;8.150467912;0;0.873264551;0.775;0.975;1.116646078;2.433613355;0.670262971;P;9;77.34;70.7;LANG
xp0uv;32;0.414956944;0.500215006;0.714285714;8.053569169;0;0.829343347;0.726190476;0.873809524;0.927776231;2.433613355;0.670262971;R;13;87.89;73.44;LANG
xp0uv;34;0.430973547;0.416854262;0.333333333;5.299316867;-3;0.855823742;0.761309524;0.933333333;1.095801135;3.659609072;0.220366623;S;16;67.19;31.9;LANG
xp0uv;36;0.470381132;0.429356992;0.444444444;8.167635715;0;0.879077803;0.921428571;0.964285714;0.842490456;3.846271628;0.313697901;K;15;67.45;50;LANG
xp0uv;38;0.363874937;NA;0.083333333;8.02125618;0;0.822675999;0.845535714;0.975;0.945488713;3.64631984;0.633575853;P;9;81.25;50;LANG
xp0uv;40;0.397732488;0.508557141;0.666666667;8.108021221;0;0.730317378;0.758928571;0.975;1.086682296;2.222663151;0.264033715;R;14;62.24;50;LANG
xp0uv;42;0.409516726;0.433556914;0.166666667;7.025538315;0;0.851404428;0.770238095;0.982142857;0.954016035;2.799021979;0.209926923;S;13;71.74;63.02;LANG
xp0uv;44;0.397044173;0.485984598;0.466666667;8.130647968;1;1.017995006;0.804761905;1;1.040021563;3.92920783;1.117306055;K;12;79.3;70.57;LANG
xp0uv;46;0.46561752;0.458487481;0.444444444;8.053569169;1;0.869783892;0.903571429;0.950892857;1.101475694;3.239755226;0.430293546;P;13;78.91;73.05;LANG
xp0uv;48;0.382129488;0.40013513;0.75;8.217438538;1;0.70123344;0.872619048;1;0.934432785;3.659609072;0.220366623;R;14;76.56;86.33;LANG
xp0uv;50;0.388967611;0.573555613;0.277777778;8.108021221;0;0.779022932;0.698809524;0.95;0.961114009;2.433613355;0.670262971;S;14;78.13;35.42;LANG
xp0uv;52;0.378679957;0.429777384;0.8125;7.899895323;0;0.867179223;0.910714286;0.961309524;0.787146674;2.734367509;0.519885894;K;14;83.33;67.58;LANG
xp0uv;54;0.399367;0.552485568;0.538461538;7.944846711;0;0.792738326;0.857738095;0.957142857;0.939483225;1.877701899;0.670586963;P;11;88.8;67.45;LANG
xp0uv;56;0.371180748;0.397772993;0.583333333;8.167635715;0;0.808453373;0.964285714;0.964285714;0.961029331;4.247395737;-0.073526709;R;13;80.47;65.63;LANG
xp0uv;58;0.486088832;0.42023325;0.555555556;5.881463652;-2;0.950267644;0.631845238;0.957142857;0.892345082;3.916502752;0.768667309;S;13;88.54;50;LANG
xp0uv;60;0.42121158;0.486896944;0.357142857;7.006393249;-1;0.776304461;0.869047619;0.888392857;0.844906761;4.066173685;0.42364893;K;14;76.3;65.23;LANG
xp0uv;62;0.398221672;0.368435264;0.769230769;8.053569169;0;0.857029928;0.932142857;0.96875;0.807591807;3.916502752;0.768667309;P;13;76.69;63.67;LANG
xp0uv;63;0.348117246;0.461256742;0.25;8.167635715;0;0.76596;0.845238095;0.982142857;0.722175015;3.92920783;1.117306055;R;13;80.08;65.76;LANG
y2ftw;1;0.368069072;0.49899125;0.928571429;8.167635715;1;1.19650343;0.588331757;0.970686469;0.817411808;3.610917913;1.805458956;S;13;NA;NA;LANG
y2ftw;3;0.293052237;0.433212485;0.928571429;7.985143931;1;0.997981865;0.592420221;0.970686469;0.805671398;2.505097702;0.984284864;K;12;82.52;93.52;LANG
y2ftw;5;0.300116569;0.385505219;1;6.003887067;9;0.915903214;0.719162619;0.970686469;0.568379101;6.924612396;1.265081621;P;13;92.13;94.56;LANG
y2ftw;6;0.290376645;0.319791953;1;6.329720906;0;0.934560565;0.649658723;0.946183225;0.719987695;6.924612396;1.265081621;R;12;89.24;84.49;LANG
y2ftw;8;0.299886486;0.329961206;0.95;6.423571586;-1;0.953857768;0.683928571;1;0.86570922;5.80814249;0.706846668;S;15;95.14;93.06;LANG
y2ftw;10;0.310210896;0.423578167;0.909090909;7.076372244;-1;0.956926658;0.595833333;1;0.698930042;6.978213743;0.121811041;K;14;93.75;93.23;LANG
y2ftw;14;0.333781245;0.384230049;0.888888889;8.082402254;1;0.968891994;0.773214286;0.975;0.680219794;8.094683649;0.680045994;P;10;87.15;70.02;LANG
y2ftw;16;0.312599297;0.395560467;0.916666667;6.824011286;1;0.91605972;0.729761905;1;0.769192633;5.916971886;1.768901876;R;10;88.54;91.32;LANG
y2ftw;18;0.310743827;0.376966627;1;7.041994754;-1;0.964012515;0.610714286;1;0.647737633;3.916502752;0.768667309;S;11;95.25;85.19;LANG
y2ftw;20;0.338788411;0.335062241;1;8.150467912;1;0.849561814;0.604464286;0.922916667;0.774576886;4.80050198;1.210666923;K;13;84.61;78.47;LANG
y2ftw;22;0.329403307;0.362338335;1;8.150467912;0;0.862952928;0.733630952;0.982142857;0.599657778;6.924612396;1.265081621;P;10;89.58;NA;LANG
y2ftw;24;0.296477718;0.460076984;1;8.108021221;0;0.879004586;0.674404762;1;0.621810198;6.924612396;1.265081621;R;12;90.89;89.06;LANG
y2ftw;26;0.308798752;0.358134136;1;6.54448722;-2;0.822987907;0.684821429;0.94375;0.744983255;4.80050198;1.210666923;S;15;50;50;LANG
y2ftw;30;0.317626281;0.435765518;1;6.863803391;-1;0.803407893;0.79702381;0.95;0.730626399;6.978213743;0.121811041;P;13;79.4;80.9;LANG
y2ftw;32;0.331668506;0.463624685;1;8.150467912;0;0.827869893;0.758928571;0.95;0.723522744;5.80814249;0.706846668;R;10;88.08;76.74;LANG
y2ftw;34;0.318872749;0.346879839;1;7.944846711;1;0.781505342;0.682440476;0.94047619;0.723762356;5.220355825;1.00074;S;16;73.84;83.33;LANG
y2ftw;36;0.303873076;0.387793693;1;7.006393249;-1;0.851300642;0.805357143;0.961309524;0.64940168;8.094683649;0.680045994;K;14;83.22;80.09;LANG
y2ftw;38;0.289429199;0.371101102;1;6.984407631;-1;0.867183948;0.724404762;0.90625;0.619938107;8.094683649;0.680045994;P;12;39;50;LANG
y2ftw;40;0.308431435;0.401665844;1;8.108021221;0;0.790751013;0.824404762;0.95;0.699536413;6.924612396;1.265081621;R;12;87.73;91.9;LANG
y2ftw;42;0.322655625;0.359795331;1;8.053569169;0;0.811600754;0.514880952;0.90922619;0.799269297;8.094683649;0.680045994;S;16;90.16;76.04;LANG
y2ftw;44;0.349636813;0.423250868;1;5.881463652;-1;0.851136333;0.517261905;0.96875;0.689163278;6.924612396;1.265081621;K;17;91.44;92.48;LANG
y2ftw;46;0.342521146;0.434019882;1;8.221747728;0;0.757944889;0.605357143;0.96875;0.641161509;4.691347882;0.736236029;P;12;73.96;73.61;LANG
y2ftw;48;0.330951635;0.39889453;1;8.108021221;0;0.793877066;0.544940476;0.975;0.632425456;5.80814249;0.706846668;R;11;86.46;73.61;LANG
y2ftw;50;0.334280247;0.37885371;1;8.082402254;0;0.809423237;0.845238095;0.9125;0.642720658;5.220355825;1.00074;S;13;50;50;LANG
y2ftw;52;0.326309435;0.354942215;1;7.985143931;0;0.780395916;0.652380952;0.939285714;0.599844907;6.924612396;1.265081621;K;15;85.42;95.02;LANG
y2ftw;54;0.338965938;0.386943484;1;8.167635715;0;0.821189103;0.724404762;1;0.676841959;6.978213743;0.121811041;P;12;89.12;88.19;LANG
y2ftw;58;0.30199716;0.370027039;1;6.984407631;2;0.809305892;0.777380952;0.947916667;0.640673785;6.978213743;0.121811041;S;14;91.44;59.38;LANG
y2ftw;60;0.311759433;0.345802487;1;8.108021221;0;0.782684362;0.726190476;0.979166667;0.659162215;5.220355825;1.00074;K;16;73.15;96.64;LANG
y2ftw;62;0.303468121;0.422392421;1;7.041994754;-1;0.779000705;0.667857143;0.958333333;0.864156502;6.978213743;0.121811041;P;15;95.44;90.23;LANG
y2ftw;63;0.330993933;0.429312587;1;8.130647968;0;0.836202145;0.692857143;0.95;0.645147766;8.094683649;0.680045994;R;17;93.36;95.05;LANG
yi06l;1;0.307347336;0.322543032;0.916666667;4.591071262;-4;1.258021209;0.916059528;0.967105158;0.713121796;4.336356598;0.558740386;S;14;NA;NA;LANG
yi06l;2;0.247719646;0.202655145;0.875;5.899897354;-2;1.127383872;0.750223702;0.967105158;0.576704121;4.271494037;0.946162951;K;14;91.67;92.84;LANG
yi06l;6;0.244573478;0.251829004;1;5.241747015;-2;1.234865581;0.916059528;0.94899127;0.590253055;5.220355825;1.00074;R;9;89.97;91.15;LANG
yi06l;7;0.254377655;0.260829947;1;5.241747015;-3;1.051766269;0.80952381;0.96875;0.735647712;6.4492058;-0.14269293;S;15;91.67;90.36;LANG
